Country,first_seq,last_seq,variant,censure_date,duration,censored,mortality_rate,total_cases,total_deaths,growth_rate
Belgium,2020-06-18,2021-11-26,S.Q677,2021-02-16,526,False,0.0157730838553319,6403.047943935343,100.99581214940272,2884.9379585186
United Arab Emirates,2020-06-25,2021-02-07,S.Q677,2021-02-23,227,True,0.0028208701511508,5184.249223334484,14.624093890231274,1091.0649883514554
Colombia,2020-06-26,2021-10-21,S.Q677,2021-02-24,482,False,0.0254618251114214,6092.950344367919,155.13763608087092,11486.471473321915
Laos,2020-07-05,2020-07-10,S.Q677,2021-03-05,5,True,0.0,2.590909090909091,0.0,0.0
Singapore,2020-07-27,2021-05-29,S.Q677,2021-03-27,306,False,0.0005161040594809,94.87648605171265,0.0489661396005806,20.60525394641126
Iceland,2020-08-03,2021-08-22,S.Q677,2021-04-03,384,False,0.0029658922392486,5.751935610865666,0.0170596211889243,14.713742345737156
Pakistan,2020-08-10,2021-07-06,S.Q677,2021-04-10,330,False,0.0232596658202269,2837.3027217544545,65.99471313882906,2307.5390446157035
France,2020-08-13,2021-11-18,S.Q677,2021-04-13,462,False,0.0160093834925712,816113.2645709424,13065.470225890473,205591.09776289092
Netherlands,2020-08-16,2021-11-14,S.Q677,2021-04-16,455,False,0.00814388824056,26976.57405871901,219.69420424739823,26044.708302695803
Denmark,2020-08-17,2021-11-22,S.Q677,2021-04-17,462,False,0.0061719907725682,3432.5322293347817,21.1855572459974,2716.192475981231
Russia,2020-08-18,2021-10-31,S.Q677,2021-04-18,439,False,0.0279535028952072,20182.62707515056,564.1751243781094,16275.50477824594
Peru,2020-08-21,2021-10-22,S.Q677,2021-04-21,427,False,0.0911535860194373,7953.1591261080175,724.95897452796,4303.161186522989
Chile,2020-08-21,2021-11-13,S.Q677,2021-04-21,449,False,0.0220168147178673,6820.6925211912085,150.16992348661014,3612.883997912744
Switzerland,2020-08-25,2021-11-23,S.Q677,2021-04-25,455,False,0.0118649088254093,5195.024988387647,61.63849783294276,1904.40125304846
New Zealand,2020-08-30,2021-08-31,S.Q677,2021-04-30,366,False,0.0072829131652661,6.477169640157242,0.0471726640459631,7.092546916785946
Rwanda,2020-09-09,2021-01-30,S.Q677,2021-05-10,143,True,0.0127662389204921,65.04363859864782,0.8303626306084819,53.5248934973073
Philippines,2020-09-18,2021-08-30,S.Q677,2021-05-19,346,False,0.0168656847832357,5649.495068086592,95.2826030027933,4545.191963175349
Burkina Faso,2020-09-21,2021-04-23,S.Q677,2021-05-22,214,True,0.0117904920263018,981.6548387096774,11.574193548387097,68.26278103793862
Jordan,2020-10-08,2021-11-17,S.Q677,2021-06-08,405,False,0.0125506018814219,8240.588894549159,103.42435048395312,2176.081234391579
Oman,2020-10-12,2021-07-06,S.Q677,2021-06-12,267,False,0.0119866456059735,1893.355989804588,22.69498725573492,534.5345049116393
Uzbekistan,2020-10-14,2020-12-07,S.Q677,2021-06-14,54,True,0.0082508473660756,1127.7106598984772,9.304568527918782,223.26349206349215
Greece,2020-10-19,2021-11-02,S.Q677,2021-06-19,379,False,0.0212737474004275,746.027110543447,15.870792303572165,1840.999092098976
Argentina,2020-10-19,2021-09-18,S.Q677,2021-06-19,334,False,0.0218315545535934,8042.77311327544,175.58623998464714,14190.452093574044
Czech Republic,2020-10-23,2021-11-03,S.Q677,2021-06-23,376,False,0.0172944891480445,3181.577611333887,55.02375947287534,3877.06351849015
Uganda,2020-10-29,2021-06-01,S.Q677,2021-06-29,215,True,0.007579405791336,1146.05078125,8.686383928571429,132.8795853725336
Slovenia,2020-10-31,2021-10-16,S.Q677,2021-07-01,350,False,0.0150730236778177,507.68342556723854,7.652324294410626,676.5777419802417
Poland,2020-11-09,2021-11-17,S.Q677,2021-07-10,373,False,0.0244629978109758,2859.748820103722,69.9580291261381,6386.845098708261
Luxembourg,2020-11-12,2021-11-13,S.Q677,2021-07-13,366,False,0.0101486088690532,671.7191996334199,6.81701542691309,130.22084633745126
Portugal,2020-11-12,2021-11-15,S.Q677,2021-07-13,368,False,0.0164777863381875,2338.6248039419806,38.5353598445416,2110.646529429748
Mozambique,2020-11-25,2021-07-02,S.Q677,2021-07-26,219,True,0.0113353997489561,127.36378466557912,1.4437194127243067,321.11124459746554
Iran,2020-11-25,2021-02-01,S.Q677,2021-07-26,68,True,0.0407399711918326,4812.824324324324,196.07432432432432,7140.654110339786
Norway,2020-11-29,2021-11-03,S.Q677,2021-07-30,339,False,0.0043399211352742,1075.2016925246826,4.666290550070522,485.8025507548155
Palestine,2020-11-29,2021-02-06,S.Q677,2021-07-30,69,True,0.0115411438693073,9721.74,112.2,1105.2004374070511
Uruguay,2020-12-02,2021-04-26,S.Q677,2021-08-02,145,True,0.0127622778877923,47224.3347107438,602.6900826446281,1066.272840851031
Nigeria,2020-12-03,2021-09-17,S.Q677,2021-08-03,288,False,0.0131598557334048,8903.079273162939,117.16323881789135,354.30178031658915
Lithuania,2020-12-03,2021-11-03,S.Q677,2021-08-03,335,False,0.0143942991728882,745.3912375849451,10.729384474647151,725.6993275989703
Angola,2020-12-07,2021-07-18,S.Q677,2021-08-07,223,True,0.0234530082097782,225.44198895027623,5.287292817679558,114.6001179799274
Israel,2020-12-07,2021-11-21,S.Q677,2021-08-07,349,False,0.0060995124716976,4362.219026330496,26.607409355379502,2462.842335366003
Bolivia,2020-12-08,2021-02-20,S.Q677,2021-08-08,74,True,0.0472223715830269,2895.461077844312,136.7305389221557,1505.81027027027
Congo (Brazzaville),2020-12-10,2021-10-25,S.Q677,2021-08-10,319,False,0.0147616789186625,604.4524076147817,8.922732362821948,28.223075908944427
Bosnia and Herzegovina,2020-12-17,2021-10-12,S.Q677,2021-08-17,299,False,0.0455018888512312,1045.1231101511878,47.55507559395248,446.03584462049565
Bulgaria,2020-12-17,2021-09-30,S.Q677,2021-08-17,287,False,0.0415841899626017,546.8982792419952,22.742321934219124,1099.8847652403854
Serbia,2020-12-18,2021-10-04,S.Q677,2021-08-18,290,False,0.0087177827255532,7007.166666666667,61.08695652173913,1874.4933259962315
Panama,2020-12-20,2021-04-01,S.Q677,2021-08-20,102,True,0.0172124253514074,1367.303846153846,23.534615384615385,1266.7456398541497
Zimbabwe,2020-12-21,2020-12-21,S.Q677,2021-08-21,0,True,0.0259217517308001,5.969245555021624,0.1547333012974531,882.3986197377502
Timor-Leste,2020-12-23,2021-06-15,S.Q677,2021-08-23,174,True,0.0022586780789348,102.58536585365852,0.2317073170731707,41.9591737572772
Ukraine,2020-12-29,2021-10-25,S.Q677,2021-08-29,300,False,0.0234635678900738,6194.895818568391,145.35435861091423,5402.484982068601
Mauritius,2021-01-04,2021-10-01,S.Q677,2021-09-04,270,False,0.0057048681541582,54.02739726027397,0.3082191780821918,42.79952548054892
Finland,2021-01-06,2021-10-21,S.Q677,2021-09-06,288,False,0.0077881518592016,505.4027569515692,3.936153421198011,369.5403357793422
Ghana,2021-01-06,2021-08-16,S.Q677,2021-09-06,222,True,0.0083609033371691,1640.3053435114505,13.714434420541291,187.45106004467
Costa Rica,2021-01-10,2021-10-25,S.Q677,2021-09-10,288,False,0.0125330916335376,2192.4840137727497,27.478603049680277,1430.5880254941733
Guatemala,2021-01-11,2021-09-01,S.Q677,2021-09-11,233,True,0.0252487656345941,1959.675824175824,49.479395604395606,1234.3726900013814
Bahamas,2021-01-18,2021-07-20,S.Q677,2021-09-18,183,True,0.0201411349603057,134.96031746031747,2.7182539682539684,32.155224326250696
Lebanon,2021-01-20,2021-07-09,S.Q677,2021-09-20,170,True,0.0143849260741634,1153.393760539629,16.59148397976391,1702.7353373173014
Turkey,2021-01-20,2021-11-17,S.Q677,2021-09-20,301,False,0.0087492185460511,11934.06822743225,104.41377106528978,19864.188924379665
Afghanistan,2021-01-21,2021-01-21,S.Q677,2021-09-21,0,True,0.0434351046817271,863.5396825396825,37.507936507936506,882.3986197377502
Ireland,2021-01-22,2021-11-08,S.Q677,2021-09-22,290,False,0.0116221243601165,831.7092399814599,9.666228218522557,819.3606353086698
South Sudan,2021-01-23,2021-05-26,S.Q677,2021-09-23,123,True,0.0107708157722206,1189.3367088607597,12.810126582278482,60.74662155782848
Togo,2021-01-25,2021-07-31,S.Q677,2021-09-25,187,True,0.0096214710722876,953.0116009280742,9.169373549883993,57.533332610929605
Malawi,2021-01-26,2021-09-16,S.Q677,2021-09-26,233,True,0.0367510204081632,79.27092320966351,2.9132873166522866,142.9349643751068
Cameroon,2021-01-27,2021-09-25,S.Q677,2021-09-27,241,True,0.0160161097712318,3331.751773049645,53.361702127659576,255.59824744786388
Gambia,2021-01-27,2021-08-23,S.Q677,2021-09-27,208,True,0.0317845828933474,1009.60690887433,32.08993448481239,19.243691834481304
Benin,2021-01-30,2021-07-18,S.Q677,2021-09-30,169,True,0.0129791363415817,533.0487156775907,6.918511957484499,23.445723951368155
Cabo Verde,2021-01-31,2021-01-31,S.Q677,2021-10-01,0,True,0.0095238095238095,287.1428571428572,2.7346938775510203,882.3986197377502
Thailand,2021-01-31,2021-11-08,S.Q677,2021-10-01,281,False,0.0099732181407993,1376.4363524590165,13.7275,7474.866468445767
Liechtenstein,2021-02-07,2021-11-06,S.Q677,2021-10-08,272,False,0.016362660944206,28.24242424242424,0.4621212121212121,3.987895691684873
Côte d'Ivoire,2021-02-08,2021-05-11,S.Q677,2021-10-09,92,True,0.0062817313484209,3178.996960486322,19.969604863221885,212.2931425502073
Tunisia,2021-02-09,2021-03-05,S.Q677,2021-10-10,24,True,0.0343972651424122,3751.68253968254,129.04761904761904,728.6315384615381
Central African Republic,2021-02-12,2021-03-09,S.Q677,2021-10-13,25,True,0.0125423053951821,38.49042145593869,0.4827586206896552,1.052307692307692
Honduras,2021-02-17,2021-04-22,S.Q677,2021-10-18,64,True,0.0246401859120823,4137.939393939394,101.95959595959596,628.4719405594406
Libya,2021-02-18,2021-06-07,S.Q677,2021-10-19,109,True,0.0167621280336734,28674.097222222223,480.6388888888889,574.2457227870073
Paraguay,2021-02-20,2021-08-14,S.Q677,2021-10-21,175,True,0.0337721670911914,4353.073093220339,147.01271186440678,2028.108400836452
Morocco,2021-03-02,2021-08-25,S.Q677,2021-10-31,176,True,0.0145681594235934,5113.620264317181,74.49603524229074,1258.2239724900887
Sri Lanka,2021-03-02,2021-09-05,S.Q677,2021-10-31,187,True,0.0219116747736982,697.2532770830194,15.277987042338406,1963.364907794194
Sudan,2021-03-04,2021-03-28,S.Q677,2021-11-02,24,True,0.0645715923201833,2725.890566037736,176.01509433962264,40.79307692307691
Estonia,2021-03-04,2021-11-02,S.Q677,2021-11-02,243,False,0.0078699778117399,463.54243389173473,3.648068669527897,310.1939469412537
Gabon,2021-03-08,2021-09-30,S.Q677,2021-11-06,206,True,0.0061681313215055,1108.0577427821522,6.834645669291339,45.36836244872335
Liberia,2021-03-10,2021-05-29,S.Q677,2021-11-08,80,True,0.0394676457090408,41.76996805111821,1.648562300319489,1.6610885275519427
Slovakia,2021-03-13,2021-11-07,S.Q677,2021-11-11,239,True,0.013976461141867,655.5535500661111,9.162318718912,596.3541884407714
Mali,2021-03-20,2021-08-30,S.Q677,2021-11-18,163,True,0.0362401667451085,2352.0093023255813,85.23720930232558,24.462990219416973
Belarus,2021-03-22,2021-03-25,S.Q677,2021-11-20,3,True,0.0069620594743375,19687.0625,137.0625,1207.2999999999995
Papua New Guinea,2021-03-24,2021-09-20,S.Q677,2021-11-22,180,True,0.0111767186840995,30.51971037811746,0.3411102172164119,67.12981401655435
Djibouti,2021-03-26,2021-05-20,S.Q677,2021-11-24,55,True,0.0132346538963865,86.02996254681648,1.1385767790262171,73.63714969241286
Niger,2021-04-01,2021-04-01,S.Q677,2021-11-30,0,True,0.0372435769766978,590.7058823529412,22.0,882.3986197377502
Malta,2021-04-01,2021-06-21,S.Q677,2021-11-30,81,True,0.0137299771167048,368.8961038961039,5.064935064935065,15.60899424255286
Ecuador,2021-04-10,2021-09-27,S.Q677,2021-12-09,170,True,0.0643707307484397,1101.7041352995773,70.9175002578117,943.9013895888834
Bahrain,2021-04-10,2021-10-27,S.Q677,2021-12-09,200,True,0.0050346061405569,312.94782977520146,1.5755690654602008,544.2649830057633
Latvia,2021-04-13,2021-07-01,S.Q677,2021-12-12,79,True,0.0183272727272727,162.1977224263872,2.9726418946508777,382.3494725738397
Croatia,2021-04-21,2021-11-13,S.Q677,2021-12-20,206,True,0.0184062506430029,666.8157438846927,12.27357771464209,620.9525846673375
Belize,2021-04-29,2021-04-29,S.Q677,2021-12-28,0,True,0.0255416732563656,18.169540229885055,0.4640804597701149,882.3986197377502
Georgia,2021-05-01,2021-11-02,S.Q677,2021-12-30,185,True,0.0139433599150412,6849.318467336683,95.50251256281408,2298.480505760202
Moldova,2021-05-04,2021-05-04,S.Q677,2022-01-02,0,True,0.0233356129524778,1197.6380952380953,27.94761904761905,882.3986197377502
Dominican Republic,2021-05-10,2021-10-16,S.Q677,2022-01-08,159,True,0.0110467946984041,797.1967654986523,8.806469002695417,547.3412706551039
Congo (Kinshasa),2021-05-12,2021-06-21,S.Q677,2022-01-10,40,True,0.0231767125454833,771.75,17.886627906976745,189.14808362369348
Haiti,2021-05-20,2021-05-20,S.Q677,2022-01-18,0,True,0.0202971025150757,39.64431486880466,0.8046647230320699,882.3986197377502
Kuwait,2021-05-30,2021-06-15,S.Q677,2022-01-28,16,True,0.0055315048049472,2844.3651987110634,15.733619763694952,1454.2965686274513
Botswana,2021-06-13,2021-09-27,S.Q677,2022-02-11,106,True,0.0132940185341196,253.0317385125533,3.363808621506395,1282.580840141852
Fiji,2021-06-17,2021-06-18,S.Q677,2022-02-15,1,True,0.0036407766990291,2.168421052631579,0.0078947368421052,114.99999999999996
Eswatini,2021-06-29,2021-06-29,S.Q677,2022-02-27,0,True,0.0355271431565709,44.69320843091335,1.5878220140515222,882.3986197377502
Algeria,2021-07-08,2021-07-14,S.Q677,2022-03-08,6,True,0.026089235670074,2772.614906832298,72.33540372670808,852.8928571428572
Trinidad and Tobago,2021-07-28,2021-07-28,S.Q677,2022-03-28,0,True,0.0277792392276529,13.27304469273743,0.3687150837988827,882.3986197377502
Kosovo,2021-07-28,2021-09-07,S.Q677,2022-03-28,41,True,0.0174829728216281,187.67169042769856,3.281059063136456,1283.347459687221
Montenegro,2021-08-02,2021-08-30,S.Q677,2022-04-02,28,True,0.0149842752228039,258.52927927927925,3.873873873873874,461.1620689655173
Suriname,2021-08-05,2021-09-29,S.Q677,2022-04-05,55,True,0.0212221444264709,25.9924694069658,0.5516159397552557,293.52604237867394
Ethiopia,2021-08-06,2021-08-06,S.Q677,2022-04-06,0,True,0.0155961876770688,221.33072713057075,3.4519155590304926,882.3986197377502
Nepal,2021-08-09,2021-08-09,S.Q677,2022-04-09,0,True,0.0140978360553376,1074.0808383233532,15.142215568862277,882.3986197377502
Vietnam,2021-09-02,2021-09-02,S.Q677,2022-05-03,0,True,0.0249380042611155,302.502796768179,7.543816034804226,882.3986197377502
Cambodia,2021-10-01,2021-10-07,S.Q677,2022-06-01,6,True,0.0213845183446052,125.36847885777046,2.680944535969248,213.4285714285714
Canada,2020-03-10,2021-07-03,20A.S.210T,2020-11-08,480,False,0.0187739477082329,2199.657490591235,41.29625470438266,51971.785134703816
Madagascar,2020-07-13,2020-07-13,20A.S.210T,2021-03-13,0,True,0.0072834645669291,3.833962264150944,0.0279245283018867,882.3986197377502
Burkina Faso,2020-12-16,2020-12-16,20A.S.210T,2021-08-16,0,True,0.0164081816138458,14.351612903225806,0.2354838709677419,882.3986197377502
Switzerland,2021-01-16,2021-07-19,20A.S.210T,2021-09-16,184,True,0.0151902088125197,232.93292774496828,3.5382998117576387,1271.3686839012928
Rwanda,2021-01-20,2021-01-20,20A.S.210T,2021-09-20,0,True,0.0129005059021922,7.289489858635526,0.0940381069452981,882.3986197377502
Belgium,2021-01-23,2021-07-09,20A.S.210T,2021-09-23,167,True,0.0230392246502697,561.9682125141012,12.947311894422896,2766.271802126937
Cameroon,2021-01-28,2021-03-03,20A.S.210T,2021-09-28,34,True,0.0154281234249874,823.1950354609929,12.70035460992908,201.5529411764706
France,2021-02-03,2021-07-13,20A.S.210T,2021-10-04,160,True,0.0186642349476756,26096.990601068286,487.0803640056208,214843.89130434775
Germany,2021-02-11,2021-08-04,20A.S.210T,2021-10-12,174,True,0.0242767203025536,997.8642004934928,24.224870095311815,9739.802709359608
USA,2021-02-12,2021-09-15,20A.S.210T,2021-10-13,215,True,0.0159276413880891,258.6281471103096,4.119336380038964,50291.47098143585
South Korea,2021-02-18,2021-08-26,20A.S.210T,2021-10-19,189,True,0.0092389397857708,8579.144404672194,79.26219856819894,754.2753489307911
Central African Republic,2021-02-25,2021-03-17,20A.S.210T,2021-10-26,20,True,0.0124407582938388,155.2183908045977,1.9310344827586208,1.8012987012987012
Sweden,2021-02-26,2021-02-26,20A.S.210T,2021-10-27,0,True,0.0195128927186452,1.1326215703471911,0.0221007231930082,882.3986197377502
Luxembourg,2021-03-01,2021-05-28,20A.S.210T,2021-10-30,88,True,0.0116568809967062,34.131052390407824,0.3978616160073316,175.63537623425265
UK,2021-03-03,2021-03-30,20A.S.210T,2021-11-01,27,True,0.0291358958865566,95.7873659088043,2.790850720366424,77951.31417624521
Angola,2021-03-04,2021-03-05,20A.S.210T,2021-11-02,1,True,0.0243032436031579,12.22797324803722,0.2971794126199477,44.99999999999999
Turkey,2021-03-08,2021-08-05,20A.S.210T,2021-11-06,150,True,0.0088723989119488,3703.939991254331,32.86283314832879,19721.50773440223
Ireland,2021-03-09,2021-03-23,20A.S.210T,2021-11-07,14,True,0.0199149833249814,2.899820862615406,0.057749884124419,531.6857142857142
Finland,2021-03-14,2021-06-27,20A.S.210T,2021-11-12,105,True,0.0103145735280244,3.764462157682898,0.0388288217188856,235.50139809053584
Gabon,2021-03-19,2021-04-20,20A.S.210T,2021-11-17,32,True,0.0061728395061728,86.74015748031496,0.5354330708661418,141.6697860962567
Denmark,2021-03-22,2021-07-29,20A.S.210T,2021-11-20,129,True,0.0080644140723867,8.623869183187452,0.0695464519993192,2127.842715317702
Croatia,2021-03-23,2021-03-23,20A.S.210T,2021-11-21,0,True,0.0224468105663877,5.976601298131338,0.1341556371699813,882.3986197377502
Chile,2021-03-23,2021-03-23,20A.S.210T,2021-11-21,0,True,0.023738066806793,17.68355712249644,0.4197734603555622,882.3986197377502
Poland,2021-04-09,2021-06-03,20A.S.210T,2021-12-08,55,True,0.0257733572898849,44.69364683196878,1.1519053283882656,5377.2972658920025
Russia,2021-04-29,2021-04-29,20A.S.210T,2021-12-28,0,True,0.0227538525839167,248.34469756480755,5.650798638387013,882.3986197377502
Japan,2021-05-01,2021-05-01,20A.S.210T,2021-12-30,0,True,0.0172458138066718,1.1785684057200785,0.0203253712834745,882.3986197377502
South Africa,2021-05-17,2021-06-11,20A.S.210T,2022-01-15,25,True,0.0332881337906463,94.462592648203,3.144483422284708,4390.030085470084
Congo (Brazzaville),2021-05-19,2021-05-19,20A.S.210T,2022-01-17,0,True,0.0130707563611014,12.851063829787234,0.167973124300112,882.3986197377502
Slovakia,2021-05-25,2021-05-25,20A.S.210T,2022-01-23,0,True,0.0159888009504114,16.146892773941698,0.2581694545301908,882.3986197377502
Italy,2021-06-05,2021-06-05,20A.S.210T,2022-02-03,0,True,0.0298977365594104,31.82839622286596,0.9515970053797824,882.3986197377502
Netherlands,2021-06-28,2021-06-28,20A.S.210T,2022-02-26,0,True,0.0105275269948945,28.97170657416025,0.3050004230476351,0.0
Cambodia,2021-08-25,2021-09-02,20A.S.210T,2022-04-25,8,True,0.0205267976917999,77.36902800658979,1.588138385502471,423.9666666666668
Italy,2020-03-19,2021-11-28,S.N501,2020-11-17,619,False,0.0266930627271198,535993.4618712615,14307.307099055715,9983.52432167886
Sweden,2020-03-26,2021-10-18,S.N501,2020-11-24,571,False,0.0128716543897109,141674.04623300358,1823.579359103151,2611.1749423543874
Australia,2020-03-27,2021-11-28,S.N501,2020-11-25,611,False,0.0095486733703422,14564.307692307691,139.0698170190087,1441.2361061399113
Chile,2020-04-05,2021-11-11,S.N501,2020-12-04,585,False,0.0220693388278228,176209.71541894833,3888.8319143350086,3271.242764312801
Brazil,2020-04-07,2021-11-25,S.N501,2020-12-06,597,False,0.0278266273150839,2886472.695267462,80320.7999463735,43456.29838521532
UK,2020-04-14,2021-11-23,S.N501,2020-12-13,588,False,0.0144788421973542,8196216.62224149,118671.72708876643,226030.42429447043
USA,2020-04-21,2021-11-10,S.N501,2020-12-20,568,False,0.0161573148351667,2636875.363708583,42604.82543253447,88825.60447731247
Netherlands,2020-04-28,2021-11-26,S.N501,2020-12-27,577,False,0.0075102575774702,1367611.285692529,10271.11302140621,23527.6322508464
Madagascar,2020-05-07,2021-04-26,S.N501,2021-01-05,354,False,0.0167845748370092,4951.08679245283,83.10188679245283,71.49319458936061
Guinea,2020-05-14,2021-06-08,S.N501,2021-01-12,390,False,0.0070350034317089,2375.7452229299365,16.713375796178344,50.68624125235376
Mexico,2020-05-18,2021-11-11,S.N501,2021-01-16,542,False,0.0757182591912895,163167.66424692556,12354.77149308601,7205.98483578616
Spain,2020-05-25,2021-11-28,S.N501,2021-01-23,552,False,0.0171418425838801,503209.10289276106,8625.931228563253,10608.662379160434
Canada,2020-06-08,2021-11-23,S.N501,2021-02-06,533,False,0.0166815927562712,2452817.5724171423,40916.90384848853,60075.58389624094
Kenya,2020-06-09,2021-09-23,S.N501,2021-02-07,471,False,0.0203694357524982,23747.352441613588,483.72016985138,518.4808420210077
Seychelles,2020-06-25,2021-06-08,S.N501,2021-02-23,348,False,0.0033691641264238,274.0640703517588,0.9233668341708544,25.154946857312243
Senegal,2020-06-26,2021-08-06,S.N501,2021-02-24,406,False,0.0219924528301886,3093.1053203040174,68.02497285559174,118.27575936754432
Laos,2020-07-07,2020-07-07,S.N501,2021-03-07,0,True,0.0,0.8636363636363636,0.0,882.3986197377502
Côte d'Ivoire,2020-07-15,2021-04-28,S.N501,2021-03-15,287,False,0.0062251050214396,5306.48632218845,33.03343465045592,102.40726487869172
Nigeria,2020-07-16,2021-09-16,S.N501,2021-03-16,427,False,0.0131765457485675,5240.941693290735,69.05750798722045,412.2491541704809
China,2020-07-28,2021-06-15,S.N501,2021-03-28,322,False,0.0429065989038718,180616.41308793452,7749.63599182004,2503.3587713244474
Egypt,2020-07-28,2021-05-10,S.N501,2021-03-28,286,False,0.0585680751173708,14466.453089244853,847.2723112128147,515.3998252763496
Indonesia,2020-08-06,2021-11-07,S.N501,2021-04-06,458,False,0.0337898833967136,26877.59401731032,908.1907678291238,10123.222774185298
South Africa,2020-08-17,2021-11-25,S.N501,2021-04-17,465,False,0.0304050804403048,265221.63907126576,8064.085270471329,5808.3401103007545
Peru,2020-08-19,2021-11-05,S.N501,2021-04-19,443,False,0.0908520843025074,158723.4792236465,14420.358915214025,4203.564223104076
Gambia,2020-08-21,2021-05-20,S.N501,2021-04-21,272,False,0.0293230563002681,238.1512805241215,6.983323406789756,10.832520206285771
Mozambique,2020-08-22,2021-07-09,S.N501,2021-04-22,321,False,0.0109798374473906,10608.767699836868,116.48254486133769,283.3996737427622
Russia,2020-08-23,2021-09-29,S.N501,2021-04-23,402,False,0.0274744116585842,167299.09096622153,4596.444095312909,15964.886398413546
Angola,2020-08-25,2021-07-29,S.N501,2021-04-25,338,False,0.0236077766793767,7536.045362023844,177.90927595231173,111.55203989539471
United Arab Emirates,2020-08-28,2021-04-27,S.N501,2021-04-28,242,True,0.0030665130171339,76025.1805315844,233.1322057300656,1976.7356484199515
Zimbabwe,2020-09-01,2021-07-26,S.N501,2021-05-02,328,False,0.0317477787561034,13063.319557904852,414.731379144642,184.1775423071998
Germany,2020-09-21,2021-11-27,S.N501,2021-05-22,432,False,0.017627042158923,588702.4169867918,10377.08232328608,10862.87594572334
Greece,2020-09-24,2021-11-11,S.N501,2021-05-25,413,False,0.0203173232172039,96514.5825058712,1960.9179679452843,1823.8633159863373
Serbia,2020-09-28,2021-07-13,S.N501,2021-05-29,288,False,0.0098577343371244,82184.27246376811,810.1507246376812,2874.422131408344
Jordan,2020-10-05,2021-11-01,S.N501,2021-06-05,392,False,0.0127818879306456,75762.45134997452,968.3871625063678,2252.692196508938
Sudan,2020-10-06,2021-07-03,S.N501,2021-06-06,270,False,0.0752905232145779,3734.966037735849,281.20754716981133,93.968526758797
France,2020-10-07,2021-11-22,S.N501,2021-06-07,411,False,0.0158873950419832,7473670.231208091,118737.1513767129,195565.7576355437
Pakistan,2020-10-10,2021-10-15,S.N501,2021-06-10,370,False,0.0223572088783094,88335.23555903662,1974.929312708048,2740.228774466144
Romania,2020-10-11,2021-11-05,S.N501,2021-06-11,390,False,0.0295754671302343,117018.96688741722,3460.890608792787,2805.977971790722
Iran,2020-10-14,2021-07-19,S.N501,2021-06-14,278,False,0.0246213829048576,487547.1711711712,12004.085585585586,10674.48324989778
India,2020-10-14,2021-10-31,S.N501,2021-06-14,382,False,0.0133710402792245,716130.4092368017,9575.408547082816,89254.24228756849
Slovenia,2020-10-17,2021-08-17,S.N501,2021-06-17,304,False,0.0169325144000855,20802.817376867737,352.2440047961631,832.9098144952547
Switzerland,2020-10-23,2021-11-10,S.N501,2021-06-23,383,False,0.0125451051232318,68687.50246740683,861.6919391058663,1607.504346347191
Denmark,2020-10-26,2021-10-25,S.N501,2021-06-26,364,False,0.0071044173115264,93870.53130168495,666.8954276218775,2549.93037759456
Ireland,2020-10-28,2021-09-08,S.N501,2021-06-28,315,False,0.0142814795114099,36499.49145026119,521.2667393237876,898.4798981941539
Portugal,2020-11-09,2021-11-27,S.N501,2021-07-10,383,False,0.0161474280801186,81239.8410715525,1311.8144909431603,2097.3379740853147
Uganda,2020-11-09,2021-06-15,S.N501,2021-07-10,218,True,0.0071139628958013,1332.185825892857,9.477120535714286,130.12090669164942
Austria,2020-11-10,2021-11-28,S.N501,2021-07-11,383,False,0.0108354624358098,102490.63200358584,1110.5333930972658,1626.9109641500795
Eswatini,2020-11-13,2021-07-09,S.N501,2021-07-14,238,True,0.0346832499115223,1528.5878220140514,53.01639344262295,59.38408195914349
Georgia,2020-11-14,2021-08-09,S.N501,2021-07-15,268,False,0.0136132702727319,28275.69095477387,384.9246231155779,976.2327020412192
Saudi Arabia,2020-11-15,2021-06-11,S.N501,2021-07-16,208,True,0.0162539384045391,198729.85714285716,3230.1428571428573,474.6140017876858
Iceland,2020-11-21,2021-07-31,S.N501,2021-07-22,252,False,0.0037693177534866,202.27369756353616,0.7624338392896198,5.980912217988562
Botswana,2020-11-21,2021-11-23,S.N501,2021-07-22,367,False,0.0124118940468117,11526.054002842257,143.0601610611085,571.8608750552617
Malawi,2020-11-25,2021-06-21,S.N501,2021-07-26,208,True,0.0335395543335051,3705.282139775669,124.27351164797238,168.9601069982648
Japan,2020-11-29,2021-10-05,S.N501,2021-07-30,310,False,0.010402828970756,161040.2868778726,1675.2745617920025,4566.476321479578
Belgium,2020-11-30,2021-11-24,S.N501,2021-07-31,359,False,0.0161197088651466,155029.65763162368,2499.0329464851416,2366.2138617324727
Slovakia,2020-11-30,2021-10-27,S.N501,2021-07-31,331,False,0.0148111145658058,84365.84716771255,1249.5522278422566,1837.8185448579643
Malaysia,2020-12-01,2021-11-05,S.N501,2021-08-01,339,False,0.0116935927905128,49973.159601171385,584.3657788314042,7265.381703383349
Zambia,2020-12-01,2021-09-02,S.N501,2021-08-01,275,False,0.0174548269272634,19889.49874055416,347.167758186398,708.2836683266509
Thailand,2020-12-05,2021-10-18,S.N501,2021-08-05,317,False,0.0102218069675082,143872.54442622952,1470.6373770491805,5094.75626376173
Mauritius,2020-12-06,2021-06-24,S.N501,2021-08-06,200,True,0.0097560975609756,10.10958904109589,0.0986301369863013,6.498556228757205
